Format Version,1.22,Take Name,Take 2023-07-13 11.16.48 AM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,16 Jan 1970 07:01:01 +0200,Total Frames in Take,1355,Total Exported Frames,1355,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate,Rigid plate
,,"11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E","11280D71FD611EE8A984076B0403C8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
553,4.608333,-0.325153,-0.064442,-0.001984,-0.943461,1.687252,0.649129,0.620610
554,4.616667,-0.327673,-0.064411,-0.001826,-0.942591,1.687252,0.649389,0.620878
555,4.625000,-0.330255,-0.064065,-0.002189,-0.941712,1.687262,0.649657,0.621113
556,4.633333,-0.332669,-0.063652,-0.002989,-0.940888,1.687278,0.649923,0.621334
557,4.641667,-0.335141,-0.063341,-0.003400,-0.940030,1.687263,0.650172,0.621571
558,4.650000,-0.338168,-0.063407,-0.003221,-0.938942,1.687245,0.650412,0.621799
559,4.658333,-0.341476,-0.063762,-0.002819,-0.937721,1.687252,0.650679,0.622058
560,4.666667,-0.344844,-0.064133,-0.002464,-0.936463,1.687244,0.650970,0.622391
561,4.675000,-0.348934,-0.064866,-0.001753,-0.934898,1.687214,0.651230,0.622651
562,4.683333,-0.352801,-0.065374,-0.001152,-0.933411,1.687191,0.651486,0.622879
563,4.691667,-0.356145,-0.065772,-0.000572,-0.932113,1.687170,0.651765,0.623188
564,4.700000,-0.359393,-0.066044,-0.000077,-0.930846,1.687156,0.652048,0.623522
565,4.708333,-0.362338,-0.065829,-0.000153,-0.929719,1.687160,0.652331,0.623836
566,4.716667,-0.365078,-0.064991,-0.000992,-0.928705,1.687174,0.652668,0.624304
567,4.725000,-0.367446,-0.063915,-0.001997,-0.927844,1.687227,0.653103,0.624925
568,4.733333,-0.370291,-0.063129,-0.002629,-0.926764,1.687298,0.653568,0.625552
569,4.741667,-0.373402,-0.062608,-0.002984,-0.925550,1.687353,0.653996,0.626129
570,4.750000,-0.376478,-0.062313,-0.002989,-0.924323,1.687387,0.654364,0.626652
571,4.758333,-0.380314,-0.062240,-0.003041,-0.922756,1.687392,0.654675,0.627102
572,4.766667,-0.383877,-0.062253,-0.003243,-0.921278,1.687368,0.654932,0.627496
573,4.775000,-0.388015,-0.062921,-0.002494,-0.919500,1.687347,0.655242,0.628022
574,4.783333,-0.391184,-0.062950,-0.002384,-0.918154,1.687398,0.655576,0.628486
575,4.791667,-0.393422,-0.062226,-0.003242,-0.917244,1.687474,0.655892,0.628869
576,4.800000,-0.395969,-0.061484,-0.004243,-0.916193,1.687526,0.656200,0.629259
577,4.808333,-0.398451,-0.060880,-0.005012,-0.915153,1.687568,0.656497,0.629647
578,4.816667,-0.401302,-0.060500,-0.005593,-0.913928,1.687608,0.656829,0.630068
579,4.825000,-0.403430,-0.060435,-0.006227,-0.912991,1.687670,0.657197,0.630549
580,4.833333,-0.405590,-0.060112,-0.006789,-0.912051,1.687673,0.657506,0.630988
581,4.841667,-0.408639,-0.059521,-0.007403,-0.910723,1.687627,0.657794,0.631426
582,4.850000,-0.411935,-0.058905,-0.008148,-0.909271,1.687614,0.658126,0.631915
583,4.858333,-0.415500,-0.058411,-0.008688,-0.907674,1.687625,0.658445,0.632380
584,4.866667,-0.420816,-0.059370,-0.007229,-0.905172,1.687637,0.658839,0.632984
585,4.875000,-0.426821,-0.061006,-0.004857,-0.902263,1.687649,0.659275,0.633665
586,4.883333,-0.430053,-0.060933,-0.004945,-0.900731,1.687657,0.659578,0.634077
587,4.891667,-0.433685,-0.061223,-0.004514,-0.898971,1.687672,0.659903,0.634553
588,4.900000,-0.437653,-0.061821,-0.003329,-0.897010,1.687692,0.660221,0.635097
589,4.908333,-0.440083,-0.061530,-0.003420,-0.895840,1.687696,0.660438,0.635476
590,4.916667,-0.442548,-0.061137,-0.003826,-0.894650,1.687696,0.660647,0.635830
591,4.925000,-0.445495,-0.060917,-0.003855,-0.893201,1.687722,0.660877,0.636176
592,4.933333,-0.448597,-0.061006,-0.003567,-0.891642,1.687777,0.661120,0.636560
593,4.941667,-0.451742,-0.061243,-0.003226,-0.890038,1.687811,0.661360,0.637008
594,4.950000,-0.454317,-0.060969,-0.003595,-0.888744,1.687842,0.661565,0.637403
595,4.958333,-0.456684,-0.060304,-0.004469,-0.887572,1.687912,0.661772,0.637740
596,4.966667,-0.459467,-0.059926,-0.004919,-0.886157,1.687984,0.661996,0.638116
597,4.975000,-0.462560,-0.059865,-0.004942,-0.884551,1.688036,0.662226,0.638545
598,4.983333,-0.465728,-0.060066,-0.004596,-0.882875,1.688059,0.662461,0.639017
599,4.991667,-0.470317,-0.061223,-0.002876,-0.880367,1.688063,0.662760,0.639648
600,5.000000,-0.475672,-0.062619,-0.000829,-0.877391,1.688075,0.663092,0.640353
601,5.008333,-0.479449,-0.062716,-0.000147,-0.875326,1.688080,0.663358,0.640984
602,5.016667,-0.482315,-0.062192,-0.000145,-0.873787,1.688078,0.663579,0.641554
603,5.025000,-0.486205,-0.063069,0.000912,-0.871566,1.688116,0.663758,0.641887
604,5.033333,-0.490517,-0.064550,0.002384,-0.869035,1.688179,0.663914,0.642096
605,5.041667,-0.494703,-0.065458,0.003250,-0.866587,1.688224,0.664086,0.642385
606,5.050000,-0.498551,-0.066081,0.003779,-0.864330,1.688263,0.664273,0.642738
607,5.058333,-0.502016,-0.066404,0.003940,-0.862296,1.688295,0.664467,0.643145
608,5.066667,-0.505633,-0.066411,0.003595,-0.860181,1.688251,0.664627,0.643598
609,5.075000,-0.508699,-0.065996,0.002529,-0.858408,1.688161,0.664739,0.644011
610,5.083333,-0.510993,-0.065327,0.001322,-0.857098,1.688165,0.664881,0.644385
611,5.091667,-0.512603,-0.064498,0.000265,-0.856200,1.688219,0.664981,0.644694
612,5.100000,-0.513638,-0.063008,-0.001536,-0.855689,1.688267,0.665096,0.645144
613,5.108333,-0.515135,-0.061379,-0.003512,-0.854901,1.688319,0.665275,0.645727
614,5.116667,-0.517198,-0.060271,-0.004748,-0.853728,1.688370,0.665451,0.646267
615,5.125000,-0.519525,-0.059230,-0.005976,-0.852379,1.688436,0.665642,0.646767
616,5.133333,-0.522395,-0.058242,-0.007239,-0.850681,1.688499,0.665875,0.647307
617,5.141667,-0.525389,-0.057359,-0.008344,-0.848885,1.688554,0.666100,0.647846
618,5.150000,-0.527589,-0.056602,-0.009650,-0.847557,1.688643,0.666330,0.648405
619,5.158333,-0.529771,-0.055482,-0.010849,-0.846255,1.688660,0.666516,0.648957
620,5.166667,-0.532204,-0.054289,-0.011492,-0.844796,1.688609,0.666648,0.649445
621,5.175000,-0.534884,-0.054017,-0.011548,-0.843118,1.688596,0.666822,0.649934
622,5.183333,-0.538092,-0.054190,-0.011404,-0.841065,1.688604,0.667013,0.650412
623,5.191667,-0.541448,-0.054227,-0.011343,-0.838907,1.688614,0.667184,0.650861
624,5.200000,-0.544784,-0.053939,-0.011285,-0.836764,1.688597,0.667329,0.651275
625,5.208333,-0.548032,-0.053945,-0.011198,-0.834641,1.688536,0.667432,0.651698
626,5.216667,-0.551038,-0.054325,-0.011075,-0.832637,1.688478,0.667519,0.652133
627,5.225000,-0.554098,-0.054121,-0.010919,-0.830618,1.688482,0.667611,0.652568
628,5.233333,-0.556951,-0.053612,-0.011029,-0.828740,1.688547,0.667722,0.652989
629,5.241667,-0.559069,-0.053627,-0.011077,-0.827311,1.688580,0.667819,0.653343
630,5.250000,-0.560996,-0.054011,-0.010760,-0.825985,1.688570,0.667890,0.653681
631,5.258333,-0.562997,-0.054334,-0.010453,-0.824605,1.688562,0.667968,0.654041
632,5.266667,-0.565068,-0.054525,-0.010257,-0.823177,1.688558,0.668059,0.654413
633,5.275000,-0.566986,-0.054642,-0.010039,-0.821852,1.688557,0.668152,0.654779
634,5.283333,-0.568588,-0.054708,-0.009862,-0.820742,1.688530,0.668237,0.655151
635,5.291667,-0.569979,-0.054577,-0.010202,-0.819782,1.688526,0.668364,0.655564
636,5.300000,-0.572364,-0.054589,-0.009746,-0.818123,1.688522,0.668572,0.656065
637,5.308333,-0.575663,-0.054717,-0.008248,-0.815813,1.688464,0.668789,0.656542
638,5.316667,-0.578674,-0.054693,-0.007010,-0.813693,1.688396,0.668965,0.656931
639,5.325000,-0.581293,-0.054638,-0.006176,-0.811834,1.688337,0.669101,0.657315
640,5.333333,-0.583600,-0.054411,-0.005730,-0.810196,1.688309,0.669224,0.657693
641,5.341667,-0.585704,-0.054046,-0.005559,-0.808702,1.688299,0.669344,0.658065
642,5.350000,-0.587784,-0.053672,-0.005522,-0.807217,1.688250,0.669430,0.658424
643,5.358333,-0.589708,-0.053444,-0.005243,-0.805829,1.688222,0.669530,0.658761
644,5.366667,-0.589908,-0.052753,-0.005932,-0.805724,1.688236,0.669575,0.658940
645,5.375000,-0.589517,-0.051667,-0.007387,-0.806068,1.688260,0.669546,0.659016
646,5.383333,-0.591144,-0.052141,-0.006528,-0.804852,1.688268,0.669492,0.659066
647,5.391667,-0.594065,-0.053808,-0.004019,-0.802606,1.688241,0.669448,0.659151
648,5.400000,-0.596083,-0.054479,-0.002902,-0.801067,1.688206,0.669490,0.659458
649,5.408333,-0.598668,-0.054021,-0.003232,-0.799167,1.688188,0.669486,0.659565
650,5.416667,-0.601309,-0.054475,-0.002493,-0.797154,1.688216,0.669476,0.659541
651,5.425000,-0.602477,-0.055663,-0.000741,-0.796193,1.688298,0.669530,0.659681
652,5.433333,-0.601832,-0.055755,-0.000644,-0.796674,1.688352,0.669469,0.659675
653,5.441667,-0.598955,-0.053782,-0.003571,-0.798967,1.688400,0.669435,0.659756
654,5.450000,-0.597375,-0.052628,-0.005253,-0.800216,1.688448,0.669424,0.659843
655,5.458333,-0.597491,-0.053239,-0.004638,-0.800093,1.688446,0.669321,0.659761
656,5.466667,-0.596926,-0.052772,-0.005295,-0.800541,1.688490,0.669305,0.659808
657,5.475000,-0.596119,-0.051608,-0.006765,-0.801207,1.688593,0.669348,0.659904
658,5.483333,-0.595138,-0.051279,-0.007306,-0.801953,1.688645,0.669370,0.659939
659,5.491667,-0.594261,-0.051243,-0.007464,-0.802603,1.688682,0.669364,0.659919
660,5.500000,-0.593730,-0.051314,-0.007916,-0.802988,1.688709,0.669348,0.659929
661,5.508333,-0.592732,-0.051938,-0.008357,-0.803680,1.688845,0.669414,0.660030
662,5.516667,-0.591973,-0.052485,-0.008675,-0.804200,1.688990,0.669466,0.660101
663,5.525000,-0.591898,-0.052779,-0.008484,-0.804238,1.688964,0.669412,0.660120
664,5.533333,-0.591807,-0.052991,-0.008139,-0.804295,1.688960,0.669394,0.660118
665,5.541667,-0.591951,-0.053060,-0.008075,-0.804185,1.688961,0.669387,0.660150
666,5.550000,-0.592240,-0.053044,-0.008397,-0.803970,1.689008,0.669385,0.660239
667,5.558333,-0.592551,-0.052951,-0.008613,-0.803745,1.689100,0.669442,0.660314
668,5.566667,-0.593201,-0.052797,-0.008463,-0.803277,1.689111,0.669490,0.660391
669,5.575000,-0.593963,-0.052673,-0.008330,-0.802723,1.689097,0.669524,0.660493
670,5.583333,-0.594805,-0.052587,-0.008225,-0.802106,1.689118,0.669566,0.660622
671,5.591667,-0.595644,-0.052412,-0.008239,-0.801494,1.689098,0.669565,0.660775
672,5.600000,-0.596690,-0.052167,-0.008314,-0.800731,1.689082,0.669553,0.660932
673,5.608333,-0.599315,-0.052700,-0.007055,-0.798745,1.689051,0.669622,0.661202
674,5.616667,-0.602924,-0.053740,-0.004824,-0.795972,1.688940,0.669698,0.661570
675,5.625000,-0.606613,-0.055082,-0.002358,-0.793083,1.688928,0.669751,0.661756
676,5.633333,-0.610198,-0.056544,-0.000059,-0.790229,1.689004,0.669795,0.661804
677,5.641667,-0.612100,-0.056664,0.000386,-0.788748,1.689060,0.669851,0.662049
678,5.650000,-0.613162,-0.056280,0.000092,-0.787950,1.689109,0.669874,0.662229
679,5.658333,-0.613345,-0.055657,-0.000866,-0.787851,1.689064,0.669838,0.662361
680,5.666667,-0.612782,-0.054521,-0.002616,-0.788365,1.688936,0.669812,0.662666
681,5.675000,-0.613263,-0.053857,-0.003428,-0.788033,1.688880,0.669852,0.662978
682,5.683333,-0.613909,-0.053448,-0.004091,-0.787554,1.688852,0.669903,0.663252
683,5.691667,-0.614380,-0.053127,-0.005025,-0.787203,1.688809,0.669911,0.663477
684,5.700000,-0.615061,-0.053089,-0.005366,-0.786672,1.688755,0.669897,0.663736
685,5.708333,-0.614932,-0.053257,-0.005433,-0.786761,1.688689,0.669927,0.664117
686,5.716667,-0.615255,-0.053259,-0.005765,-0.786506,1.688637,0.669974,0.664474
687,5.725000,-0.616869,-0.053042,-0.006146,-0.785253,1.688604,0.669988,0.664714
688,5.733333,-0.618566,-0.052979,-0.006224,-0.783920,1.688586,0.670006,0.664924
689,5.741667,-0.620290,-0.053061,-0.006113,-0.782552,1.688569,0.670019,0.665121
690,5.750000,-0.621796,-0.053065,-0.006195,-0.781355,1.688562,0.670028,0.665345
691,5.758333,-0.624575,-0.051182,-0.008679,-0.779237,1.688551,0.669985,0.665378
692,5.766667,-0.628045,-0.048432,-0.012039,-0.776575,1.688577,0.669975,0.665368
693,5.775000,-0.630476,-0.046900,-0.013787,-0.774668,1.688644,0.670039,0.665559
694,5.783333,-0.631909,-0.046882,-0.013744,-0.773502,1.688664,0.670120,0.665965
695,5.791667,-0.633451,-0.046929,-0.013579,-0.772239,1.688661,0.670195,0.666381
696,5.800000,-0.634971,-0.046909,-0.013532,-0.770992,1.688647,0.670255,0.666769
697,5.808333,-0.635438,-0.047908,-0.012575,-0.770561,1.688679,0.670424,0.667341
698,5.816667,-0.635890,-0.048361,-0.012501,-0.770161,1.688717,0.670609,0.667853
699,5.825000,-0.636696,-0.048578,-0.012651,-0.769480,1.688731,0.670700,0.668277
700,5.833333,-0.637912,-0.048743,-0.012658,-0.768461,1.688761,0.670777,0.668655
701,5.841667,-0.640430,-0.049552,-0.011004,-0.766338,1.688770,0.670690,0.668798
702,5.850000,-0.642580,-0.050044,-0.009981,-0.764518,1.688796,0.670612,0.668977
703,5.858333,-0.643272,-0.049666,-0.010756,-0.763950,1.688789,0.670718,0.669394
704,5.866667,-0.643948,-0.049278,-0.011153,-0.763399,1.688760,0.670777,0.669711
705,5.875000,-0.644387,-0.048844,-0.011592,-0.763050,1.688745,0.670798,0.669962
706,5.883333,-0.645015,-0.048499,-0.011942,-0.762536,1.688735,0.670813,0.670200
707,5.891667,-0.645730,-0.047866,-0.012266,-0.761965,1.688811,0.670847,0.670440
708,5.900000,-0.646461,-0.047006,-0.012585,-0.761394,1.688962,0.670893,0.670667
709,5.908333,-0.647825,-0.046216,-0.012484,-0.760283,1.689038,0.670813,0.670745
710,5.916667,-0.649706,-0.045523,-0.011950,-0.758727,1.689081,0.670669,0.670745
711,5.925000,-0.651247,-0.045044,-0.011436,-0.757442,1.689159,0.670594,0.670808
712,5.933333,-0.652559,-0.044711,-0.011031,-0.756337,1.689238,0.670552,0.670898
713,5.941667,-0.653426,-0.044731,-0.010821,-0.755590,1.689243,0.670509,0.670974
714,5.950000,-0.654513,-0.044904,-0.010453,-0.754644,1.689224,0.670492,0.671089
715,5.958333,-0.655872,-0.045161,-0.009796,-0.753457,1.689233,0.670513,0.671259
716,5.966667,-0.656789,-0.045654,-0.009221,-0.752635,1.689219,0.670525,0.671411
717,5.975000,-0.657689,-0.045970,-0.008727,-0.751835,1.689254,0.670554,0.671602
718,5.983333,-0.658453,-0.046230,-0.008397,-0.751154,1.689296,0.670574,0.671796
719,5.991667,-0.659319,-0.046573,-0.008132,-0.750375,1.689315,0.670563,0.671953
720,6.000000,-0.660196,-0.046999,-0.007890,-0.749580,1.689311,0.670536,0.672132
721,6.008333,-0.659888,-0.047386,-0.008011,-0.749826,1.689283,0.670527,0.672417
722,6.016667,-0.659955,-0.047362,-0.008540,-0.749762,1.689319,0.670509,0.672664
723,6.025000,-0.661467,-0.047310,-0.008892,-0.748428,1.689354,0.670418,0.672759
724,6.033333,-0.661661,-0.047633,-0.009012,-0.748234,1.689340,0.670385,0.672969
725,6.041667,-0.660944,-0.048016,-0.009046,-0.748843,1.689348,0.670431,0.673302
726,6.050000,-0.660959,-0.048451,-0.008770,-0.748805,1.689358,0.670476,0.673616
727,6.058333,-0.662165,-0.049298,-0.007705,-0.747695,1.689386,0.670460,0.673790
728,6.066667,-0.663357,-0.050014,-0.006837,-0.746599,1.689420,0.670450,0.673949
729,6.075000,-0.663776,-0.050150,-0.006926,-0.746216,1.689456,0.670513,0.674239
730,6.083333,-0.665242,-0.050039,-0.007257,-0.744913,1.689481,0.670532,0.674418
731,6.091667,-0.666781,-0.049940,-0.007581,-0.743540,1.689508,0.670548,0.674606
732,6.100000,-0.668262,-0.049657,-0.007937,-0.742225,1.689571,0.670528,0.674743
733,6.108333,-0.670670,-0.048934,-0.008755,-0.740088,1.689624,0.670421,0.674744
734,6.116667,-0.673452,-0.047720,-0.010231,-0.737618,1.689666,0.670323,0.674728
735,6.125000,-0.675497,-0.046173,-0.012094,-0.735816,1.689713,0.670321,0.674809
736,6.133333,-0.677061,-0.045249,-0.013142,-0.734417,1.689725,0.670351,0.675029
737,6.141667,-0.680868,-0.044996,-0.012877,-0.730910,1.689721,0.670363,0.675255
738,6.150000,-0.685068,-0.045208,-0.011698,-0.726981,1.689694,0.670412,0.675632
739,6.158333,-0.686601,-0.046029,-0.010058,-0.725506,1.689651,0.670506,0.676205
740,6.166667,-0.687041,-0.047461,-0.007847,-0.725025,1.689616,0.670625,0.676887
741,6.175000,-0.689130,-0.048146,-0.006529,-0.723007,1.689579,0.670651,0.677373
742,6.183333,-0.691318,-0.048658,-0.005512,-0.720890,1.689591,0.670666,0.677762
743,6.191667,-0.692356,-0.048166,-0.006154,-0.719921,1.689649,0.670576,0.677930
744,6.200000,-0.692068,-0.045878,-0.009531,-0.720310,1.689659,0.670413,0.677965
745,6.208333,-0.692394,-0.044021,-0.011923,-0.720076,1.689701,0.670314,0.678111
746,6.216667,-0.693159,-0.042606,-0.013395,-0.719400,1.689775,0.670276,0.678372
747,6.225000,-0.694829,-0.041024,-0.015046,-0.717847,1.689817,0.670243,0.678604
748,6.233333,-0.696283,-0.040396,-0.015654,-0.716459,1.689807,0.670245,0.678908
749,6.241667,-0.697414,-0.040015,-0.016021,-0.715371,1.689779,0.670246,0.679218
750,6.250000,-0.698503,-0.039454,-0.016558,-0.714327,1.689755,0.670205,0.679494
751,6.258333,-0.699908,-0.039499,-0.016409,-0.712951,1.689691,0.670156,0.679794
752,6.266667,-0.701785,-0.039862,-0.015557,-0.711103,1.689645,0.670168,0.680196
753,6.275000,-0.702911,-0.040653,-0.014222,-0.709973,1.689591,0.670191,0.680614
754,6.283333,-0.703480,-0.041936,-0.012238,-0.709372,1.689534,0.670229,0.681067
755,6.291667,-0.704486,-0.041953,-0.012347,-0.708369,1.689490,0.670171,0.681275
756,6.300000,-0.705986,-0.040856,-0.014143,-0.706905,1.689429,0.670017,0.681292
757,6.308333,-0.707470,-0.040101,-0.015212,-0.705441,1.689358,0.669880,0.681399
758,6.316667,-0.708778,-0.039674,-0.015870,-0.704136,1.689310,0.669782,0.681575
759,6.325000,-0.709454,-0.040145,-0.015300,-0.703441,1.689271,0.669745,0.681926
760,6.333333,-0.709967,-0.041690,-0.013299,-0.702874,1.689227,0.669699,0.682347
761,6.341667,-0.711214,-0.043050,-0.011538,-0.701561,1.689183,0.669591,0.682649
762,6.350000,-0.711784,-0.043390,-0.011093,-0.700969,1.689218,0.669593,0.683101
763,6.358333,-0.711539,-0.043125,-0.011493,-0.701228,1.689279,0.669682,0.683684
764,6.366667,-0.711612,-0.042898,-0.011825,-0.701162,1.689260,0.669696,0.684149
765,6.375000,-0.712186,-0.042540,-0.012091,-0.700597,1.689263,0.669697,0.684501
766,6.383333,-0.712900,-0.042274,-0.012172,-0.699884,1.689294,0.669727,0.684786
767,6.391667,-0.713515,-0.042063,-0.012240,-0.699269,1.689317,0.669739,0.685002
768,6.400000,-0.714558,-0.042125,-0.011768,-0.698208,1.689339,0.669686,0.685003
769,6.408333,-0.715393,-0.042286,-0.011318,-0.697350,1.689372,0.669616,0.684890
770,6.416667,-0.715245,-0.042253,-0.011596,-0.697499,1.689414,0.669614,0.684886
771,6.425000,-0.715859,-0.042723,-0.010916,-0.696852,1.689444,0.669580,0.684786
772,6.433333,-0.716760,-0.043389,-0.010042,-0.695897,1.689467,0.669548,0.684698
773,6.441667,-0.716882,-0.043698,-0.010086,-0.695750,1.689491,0.669590,0.684819
774,6.450000,-0.717139,-0.043976,-0.010015,-0.695470,1.689503,0.669612,0.684956
775,6.458333,-0.717552,-0.044160,-0.009958,-0.695033,1.689503,0.669606,0.685113
776,6.466667,-0.718422,-0.044118,-0.010112,-0.694133,1.689473,0.669612,0.685381
777,6.475000,-0.720183,-0.044069,-0.009919,-0.692312,1.689411,0.669600,0.685674
778,6.483333,-0.722126,-0.043915,-0.009500,-0.690300,1.689343,0.669600,0.686054
779,6.491667,-0.723388,-0.043205,-0.009673,-0.689021,1.689271,0.669669,0.686637
780,6.500000,-0.724604,-0.042454,-0.009523,-0.687791,1.689173,0.669736,0.687215
781,6.508333,-0.726669,-0.042047,-0.008578,-0.685646,1.689064,0.669748,0.687691
782,6.516667,-0.729458,-0.041671,-0.007289,-0.682716,1.688941,0.669704,0.688054
783,6.525000,-0.731635,-0.041077,-0.006696,-0.680425,1.688812,0.669668,0.688449
784,6.533333,-0.733151,-0.039531,-0.008114,-0.678868,1.688690,0.669665,0.688866
785,6.541667,-0.734576,-0.037000,-0.011173,-0.677424,1.688572,0.669642,0.689253
786,6.550000,-0.735746,-0.035908,-0.011939,-0.676200,1.688433,0.669563,0.689692
787,6.558333,-0.735828,-0.036110,-0.010948,-0.676116,1.688268,0.669551,0.690337
788,6.566667,-0.736953,-0.034917,-0.012171,-0.674932,1.688158,0.669517,0.690752
789,6.575000,-0.739304,-0.032224,-0.015529,-0.672421,1.688063,0.669420,0.690909
790,6.583333,-0.740894,-0.030644,-0.017226,-0.670701,1.687948,0.669357,0.691210
791,6.591667,-0.741294,-0.030816,-0.016900,-0.670259,1.687805,0.669265,0.691450
792,6.600000,-0.741369,-0.031911,-0.015989,-0.670148,1.687646,0.669112,0.691488
793,6.608333,-0.742084,-0.032324,-0.015807,-0.669340,1.687513,0.669001,0.691637
794,6.616667,-0.742995,-0.031140,-0.017290,-0.668349,1.687384,0.668897,0.691919
795,6.625000,-0.744211,-0.028475,-0.020678,-0.667017,1.687264,0.668828,0.692315
796,6.633333,-0.745335,-0.026635,-0.022831,-0.665766,1.687146,0.668767,0.692662
797,6.641667,-0.746089,-0.025290,-0.024371,-0.664919,1.687040,0.668704,0.692936
798,6.650000,-0.746664,-0.024321,-0.025297,-0.664275,1.686940,0.668649,0.693155
799,6.658333,-0.746879,-0.023702,-0.025534,-0.664047,1.686836,0.668628,0.693355
800,6.666667,-0.747121,-0.023236,-0.025553,-0.663790,1.686739,0.668628,0.693509
801,6.675000,-0.747544,-0.022906,-0.025541,-0.663326,1.686636,0.668614,0.693598
802,6.683333,-0.747456,-0.023112,-0.025157,-0.663432,1.686528,0.668592,0.693583
803,6.691667,-0.746788,-0.023890,-0.024289,-0.664189,1.686434,0.668572,0.693480
804,6.700000,-0.746219,-0.024298,-0.023838,-0.664829,1.686335,0.668549,0.693404
805,6.708333,-0.745764,-0.024619,-0.023176,-0.665352,1.686223,0.668557,0.693422
806,6.716667,-0.745729,-0.024797,-0.022714,-0.665401,1.686124,0.668561,0.693434
807,6.725000,-0.745717,-0.024677,-0.022831,-0.665414,1.686032,0.668549,0.693421
808,6.733333,-0.745159,-0.024900,-0.022372,-0.666046,1.685955,0.668565,0.693455
809,6.741667,-0.744254,-0.025780,-0.020712,-0.667078,1.685889,0.668650,0.693589
810,6.750000,-0.743632,-0.026387,-0.019638,-0.667780,1.685832,0.668714,0.693646
811,6.758333,-0.744034,-0.026218,-0.019444,-0.667344,1.685763,0.668749,0.693732
812,6.766667,-0.745253,-0.025300,-0.020293,-0.665993,1.685689,0.668804,0.693896
813,6.775000,-0.745755,-0.024590,-0.021083,-0.665432,1.685708,0.668904,0.694002
814,6.783333,-0.746164,-0.023668,-0.021619,-0.664990,1.685792,0.668971,0.694060
815,6.791667,-0.746380,-0.022960,-0.022080,-0.664758,1.685840,0.669019,0.694083
816,6.800000,-0.746613,-0.022645,-0.022314,-0.664498,1.685793,0.669017,0.694064
817,6.808333,-0.746943,-0.022627,-0.022508,-0.664122,1.685647,0.668955,0.693999
818,6.816667,-0.747130,-0.022553,-0.022853,-0.663902,1.685543,0.668893,0.693921
819,6.825000,-0.747116,-0.022395,-0.023108,-0.663914,1.685528,0.668892,0.693904
820,6.833333,-0.746930,-0.022183,-0.023362,-0.664122,1.685543,0.668920,0.693918
821,6.841667,-0.746930,-0.022267,-0.023442,-0.664116,1.685448,0.668879,0.693872
822,6.850000,-0.746905,-0.022359,-0.023446,-0.664141,1.685374,0.668855,0.693837
823,6.858333,-0.746776,-0.022351,-0.023579,-0.664281,1.685315,0.668847,0.693806
824,6.866667,-0.746720,-0.022362,-0.023677,-0.664340,1.685272,0.668846,0.693787
825,6.875000,-0.746716,-0.022409,-0.023683,-0.664343,1.685233,0.668853,0.693789
826,6.883333,-0.746730,-0.022455,-0.023661,-0.664326,1.685198,0.668861,0.693792
827,6.891667,-0.745750,-0.022460,-0.023839,-0.665420,1.685158,0.668942,0.693928
828,6.900000,-0.744927,-0.022764,-0.023421,-0.666346,1.685118,0.668995,0.694006
829,6.908333,-0.745858,-0.023566,-0.021861,-0.665329,1.685096,0.668907,0.693814
830,6.916667,-0.746127,-0.024059,-0.020918,-0.665040,1.685068,0.668875,0.693741
831,6.925000,-0.747295,-0.023991,-0.020809,-0.663733,1.685032,0.668780,0.693557
832,6.933333,-0.747899,-0.023751,-0.021266,-0.663046,1.684990,0.668766,0.693486
833,6.941667,-0.748283,-0.023570,-0.021577,-0.662609,1.684948,0.668764,0.693411
834,6.950000,-0.748444,-0.023470,-0.021668,-0.662428,1.684900,0.668788,0.693350
835,6.958333,-0.748401,-0.023377,-0.021710,-0.662479,1.684856,0.668808,0.693263
836,6.966667,-0.747789,-0.022991,-0.022385,-0.663161,1.684821,0.668832,0.693225
837,6.975000,-0.746657,-0.022125,-0.023813,-0.664415,1.684775,0.668880,0.693259
838,6.983333,-0.745650,-0.021843,-0.024446,-0.665531,1.684753,0.668968,0.693326
839,6.991667,-0.744870,-0.021995,-0.024668,-0.666391,1.684764,0.669061,0.693381
840,7.000000,-0.744377,-0.021850,-0.024870,-0.666938,1.684744,0.669115,0.693346
841,7.008333,-0.743906,-0.021517,-0.025433,-0.667454,1.684735,0.669154,0.693270
842,7.016667,-0.743558,-0.020987,-0.026213,-0.667828,1.684712,0.669146,0.693164
843,7.025000,-0.742867,-0.020917,-0.026549,-0.668586,1.684745,0.669176,0.693059
844,7.033333,-0.742263,-0.020354,-0.027539,-0.669233,1.684771,0.669173,0.692870
845,7.041667,-0.741346,-0.019753,-0.028410,-0.670231,1.684781,0.669168,0.692656
846,7.050000,-0.739864,-0.019358,-0.029069,-0.671849,1.684853,0.669247,0.692542
